index,name,artist,spotify_preview_url,tags,year,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,speed,song
50300,Carbomb,The Acacia Strain,https://p.scdn.co/mp3-preview/9f02f9f7aaf3c3f93ae59c2b9fe261c61512a7c6?cid=774b29d4f13844c495f206cafdad9c86,"['hardcore', 'metalcore']",2010,0.21,0.77,0.5374769230769231,Minor,0.0603,1.39e-05,0.221,0.38,0.17,0.8837008450268872,Carbomb (The Acacia Strain)
5543,Used to Be,Beach House,https://p.scdn.co/mp3-preview/7cd4408f0c5f9939404b5080780b97fe9bc82b47?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'pop', 'female vocalists', 'indie rock', 'american', 'indie pop', 'beautiful']",2010,0.546,0.544,0.7157661538461538,Major,0.0239,0.604,0.00222,0.101,0.297,0.4080902574172815,Used to Be (Beach House)
28096,Native New Yorker,Odyssey,https://p.scdn.co/mp3-preview/cd3b9cd2cfe0caacc473e4c59a8f56ba43e0280f?cid=774b29d4f13844c495f206cafdad9c86,"['funk', '70s']",2010,0.648,0.656,0.5913107692307692,Major,0.0474,0.466,3.14e-05,0.128,0.734,0.5002568263535658,Native New Yorker (Odyssey)
32173,Whenever,Black Eyed Peas,https://p.scdn.co/mp3-preview/2fbea9160cb5b8f6bc7513fb1c2601bcffc8559a?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'dance', 'electro']",2010,0.571,0.456,0.724676923076923,Major,0.0324,0.143,0.0,0.205,0.339,0.5907142499988636,Whenever (Black Eyed Peas)
27128,Spring nicht,Tokio Hotel,https://p.scdn.co/mp3-preview/374e2b2f2bbc653e96b326b8437ae99a65c6ee8c?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'german']",2010,0.409,0.631,0.7932061538461539,Minor,0.0292,0.000717,2.7e-05,0.0762,0.173,0.7408917556467707,Spring nicht (Tokio Hotel)
6213,If You Had My Love,Jennifer Lopez,https://p.scdn.co/mp3-preview/3cfa7e31e4bfbc4798955cc954afa476e8bd39ec?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'female vocalists', 'dance', '90s', 'rnb']",2010,0.695,0.637,0.7568984615384615,Minor,0.0405,0.0552,2.85e-05,0.0428,0.831,0.42704086039101247,If You Had My Love (Jennifer Lopez)
31045,I Saw the Light,Spoon,https://p.scdn.co/mp3-preview/b0f98cbdf3e523965ad735fd207a348147fb133f?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'indie rock', 'american', 'indie pop', 'chill']",2010,0.764,0.716,0.7176369230769231,Major,0.0333,0.135,0.71,0.134,0.631,0.623165282531717,I Saw the Light (Spoon)
15939,Gallows Hymn,Primordial,https://p.scdn.co/mp3-preview/2b7d07aac9128de48075f0f184e18a8bfead964f?cid=774b29d4f13844c495f206cafdad9c86,"['black metal', 'doom metal']",2010,0.186,0.706,0.5489230769230768,Minor,0.0684,0.000265,0.128,0.652,0.178,0.817235093843895,Gallows Hymn (Primordial)
38833,Table Tennis ft. Laura Darlington,Flying Lotus,https://p.scdn.co/mp3-preview/f49cd3d970bed3c3dd8b963abbbc8781aee93bdb?cid=774b29d4f13844c495f206cafdad9c86,['idm'],2010,0.492,0.662,0.7623138461538462,Minor,0.0568,0.02,9.55e-06,0.757,0.149,0.5851231630097322,Table Tennis ft. Laura Darlington (Flying Lotus)
41871,Driving With The Brakes On,Del Amitri,https://p.scdn.co/mp3-preview/64dc219d9f47363897eb6e716daaed2eac5dbdd7?cid=774b29d4f13844c495f206cafdad9c86,"['pop', '90s', 'acoustic', 'mellow']",2010,0.64,0.497,0.7030153846153847,Major,0.0293,0.0788,0.000998,0.0687,0.519,0.5910097139454438,Driving With The Brakes On (Del Amitri)
11240,Black Lake,Emancipator,https://p.scdn.co/mp3-preview/54c59335dccdf88c30bcf64956e902b9bc6aca76?cid=774b29d4f13844c495f206cafdad9c86,"['ambient', 'instrumental', 'chillout', 'trip hop', 'downtempo', 'lounge', 'chill']",2010,0.582,0.49,0.5821784615384615,Minor,0.0299,0.476,0.612,0.0965,0.297,0.411376725623088,Black Lake (Emancipator)
46815,Melankoli,Lulu Rouge,https://p.scdn.co/mp3-preview/fe8da49bac7e1711729b6c8830ec4199b1be841f?cid=774b29d4f13844c495f206cafdad9c86,"['chillout', 'downtempo']",2010,0.687,0.218,0.44667076923076926,Major,0.0342,0.617,0.823,0.109,0.378,0.5455400853663526,Melankoli (Lulu Rouge)
41370,Hymn for the Shameless,Alesana,https://p.scdn.co/mp3-preview/ffae09e8fb956c3bf9dd522789f292b0f4902d6e?cid=774b29d4f13844c495f206cafdad9c86,"['post hardcore', 'screamo']",2010,0.362,0.868,0.7845661538461538,Minor,0.0492,0.00897,0.00069,0.693,0.296,0.4797834476551527,Hymn for the Shameless (Alesana)
8719,Encore,Jay-Z,https://p.scdn.co/mp3-preview/01e988acb2bf91207f2dbee57d59cc1f9521ec78?cid=774b29d4f13844c495f206cafdad9c86,"['jazz', 'rap', 'hip hop']",2010,0.273,0.972,0.9306338461538463,Minor,0.178,0.107,0.000228,0.969,0.552,0.4713195419854268,Encore (Jay-Z)
45068,Halogen,Spor,https://p.scdn.co/mp3-preview/2c71d250cea056148978cd1b64836025c9d9d5b6?cid=774b29d4f13844c495f206cafdad9c86,['drum and bass'],2010,0.568,0.959,0.8265846153846154,Major,0.241,4.8e-05,0.784,0.248,0.824,0.7820703386016828,Halogen (Spor)
20908,Babyfather,Sade,https://p.scdn.co/mp3-preview/96a109aeaf7c66cabdb76f4ece15fad232c341df?cid=774b29d4f13844c495f206cafdad9c86,"['soul', 'chillout', 'funk', 'reggae']",2010,0.76,0.597,0.6803692307692308,Minor,0.0355,0.0388,4.94e-05,0.0835,0.744,0.627256321792057,Babyfather (Sade)
11632,Drifted,Groove Armada,https://p.scdn.co/mp3-preview/bf632c7cbe7db5eddc66318c87c9e76eed60e1f9?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'ambient', 'chillout', 'house', 'lounge']",2010,0.725,0.49,0.6019938461538461,Minor,0.0613,0.00678,0.906,0.131,0.0503,0.5364125222166161,Drifted (Groove Armada)
29671,Fall Silent,Groove Armada,https://p.scdn.co/mp3-preview/af76511a02e837e7441389cf3b2d7c5f2ff736b9?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'house']",2010,0.599,0.547,0.7602707692307692,Major,0.0434,0.00306,0.00459,0.149,0.28,0.5695044842335892,Fall Silent (Groove Armada)
39026,st epreo,Autechre,https://p.scdn.co/mp3-preview/078d2ba30770431d5237811dce975aa7b1b0d595?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'ambient', 'idm']",2010,0.45,0.613,0.5566523076923077,Minor,0.0621,0.626,0.895,0.118,0.257,0.4214952293936625,st epreo (Autechre)
46767,Olat Hatamid,Orphaned Land,https://p.scdn.co/mp3-preview/4e08fc1a3b8229dd20023734af0f12675c609473?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'progressive metal']",2010,0.507,0.916,0.7275323076923077,Major,0.164,0.00229,0.000425,0.0522,0.333,0.6358929602305528,Olat Hatamid (Orphaned Land)
26545,Crystal Morning,The Dillinger Escape Plan,https://p.scdn.co/mp3-preview/e88bb399f9e7a09e2d5129c8a7512ad257ba59b3?cid=774b29d4f13844c495f206cafdad9c86,"['experimental', 'progressive metal']",2010,0.29,0.988,0.8036923076923077,Minor,0.221,0.000311,0.717,0.312,0.235,0.675498765869823,Crystal Morning (The Dillinger Escape Plan)
22198,Shut It Down,Pitbull,https://p.scdn.co/mp3-preview/e595368d3d50f638aa7abf8efe6239c05bad0b8c?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'dance', 'rap', 'hip hop']",2010,0.747,0.692,0.7413415384615385,Minor,0.1,0.0078,1.41e-06,0.0443,0.393,0.5823094371184538,Shut It Down (Pitbull)
24767,Place Your Hands,Reef,https://p.scdn.co/mp3-preview/b7a8cf24dec5d179085d3bea8863ce30eabeafa8?cid=774b29d4f13844c495f206cafdad9c86,"['rock', '90s', 'britpop']",2010,0.507,0.978,0.8024369230769232,Major,0.087,0.03,0.0,0.238,0.534,0.4971476365157073,Place Your Hands (Reef)
39764,Lizard Point,Brian Eno,https://p.scdn.co/mp3-preview/4c072e75659d9947baf3007f5c6f56f6d8f09fb0?cid=774b29d4f13844c495f206cafdad9c86,"['ambient', 'dark ambient']",2010,0.193,0.00761,0.00733538461538466,Major,0.0356,0.896,0.786,0.116,0.031,0.3425654452641675,Lizard Point (Brian Eno)
26193,SHT MTN,Holy Fuck,https://p.scdn.co/mp3-preview/8e84af45a0bb5eb0a199e617bcb3667e1c6f02f3?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'experimental', 'post rock']",2010,0.624,0.782,0.8368984615384616,Major,0.0591,0.00493,0.922,0.107,0.778,0.5771820012454942,SHT MTN (Holy Fuck)
37086,JArrive,Jacques Brel,https://p.scdn.co/mp3-preview/62fd896ecf83033cabca2b18a551fc23e8d75a1b?cid=774b29d4f13844c495f206cafdad9c86,['french'],2010,0.439,0.446,0.7472246153846154,Major,0.0317,0.754,5.87e-05,0.092,0.434,0.6630120049274295,JArrive (Jacques Brel)
30993,Minors,Toro y Moi,https://p.scdn.co/mp3-preview/4bf789f9dfb805abb27ed60db18fd7e9df758af8?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'american']",2010,0.434,0.737,0.7286646153846154,Major,0.0595,0.0687,0.385,0.215,0.498,0.7188728732277845,Minors (Toro y Moi)
34119,Hook the Monster,Kalmah,https://p.scdn.co/mp3-preview/ea86b783fccc659f1628aa75d44b66c93810f7b7?cid=774b29d4f13844c495f206cafdad9c86,['melodic death metal'],2010,0.405,0.978,0.8264123076923077,Minor,0.101,1.28e-06,0.797,0.235,0.149,0.4660330101412318,Hook the Monster (Kalmah)
37660,Playing Your Song,Hole,https://p.scdn.co/mp3-preview/e925b6e221efe73bbaea2f1c908fe720144d2cb9?cid=774b29d4f13844c495f206cafdad9c86,"['alternative rock', 'grunge']",2010,0.46,0.918,0.7632984615384616,Major,0.0595,3.62e-05,2.46e-05,0.642,0.164,0.577350188415086,Playing Your Song (Hole)
4661,Golden Age,Beach Fossils,https://p.scdn.co/mp3-preview/7f08fab38115e33ceecd17c110da30439b25cd5a?cid=774b29d4f13844c495f206cafdad9c86,['indie'],2010,0.484,0.802,0.7797169230769231,Minor,0.0342,0.463,0.848,0.365,0.761,0.6181833058324584,Golden Age (Beach Fossils)
4065,The Church Of Hot Addiction,Cobra Starship,https://p.scdn.co/mp3-preview/83affe647d94d723d9732904a50c0a7dc364ed82?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie rock', 'dance', 'pop rock']",2010,0.512,0.976,0.82528,Major,0.0913,0.00323,0.0,0.236,0.444,0.6724032128294992,The Church Of Hot Addiction (Cobra Starship)
33780,Leavin A Lonely Town,Easton Corbin,https://p.scdn.co/mp3-preview/4e00a178721b44d03002b6b7d9899d8503f11775?cid=774b29d4f13844c495f206cafdad9c86,"['country', 'love']",2010,0.68,0.483,0.6405169230769231,Major,0.0272,0.304,6.58e-06,0.161,0.299,0.5635542949093835,Leavin A Lonely Town (Easton Corbin)
34469,Play the Part,Eyes Set to Kill,https://p.scdn.co/mp3-preview/178ae7fd508eb52c1b121f6c6a3444979becc278?cid=774b29d4f13844c495f206cafdad9c86,"['hardcore', 'power metal', 'emo', 'post hardcore', 'screamo']",2010,0.412,0.997,0.8182153846153847,Major,0.136,0.00176,0.0,0.229,0.269,0.8863282013518612,Play the Part (Eyes Set to Kill)
25044,This Ones for You,Of Mice & Men,https://p.scdn.co/mp3-preview/f8ea663a3409dc6033a30246506d2a3c6dda150e?cid=774b29d4f13844c495f206cafdad9c86,"['metalcore', 'post hardcore', 'screamo']",2010,0.26,0.972,0.8289230769230769,Minor,0.144,0.000384,6.65e-05,0.0795,0.159,0.4906383384925884,This Ones for You (Of Mice & Men)
5070,Strange Terrain,Circa Survive,https://p.scdn.co/mp3-preview/e3dc0ca654561839c5f11648854c5271ffb262cd?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie', 'alternative rock', 'experimental', 'emo', 'post hardcore']",2010,0.221,0.958,0.8293907692307693,Major,0.174,0.00108,8.31e-06,0.714,0.112,0.8168850827071771,Strange Terrain (Circa Survive)
2509,Drunk Girls,LCD Soundsystem,https://p.scdn.co/mp3-preview/b60356cf51719f06a52df5bff3060e7a3915ea7b?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'electronic', 'alternative', 'indie', 'punk', 'dance', 'electro', 'male vocalists']",2010,0.495,0.958,0.8199384615384616,Major,0.073,3.51e-05,0.00255,0.145,0.397,0.6547162864272954,Drunk Girls (LCD Soundsystem)
1808,Family Portrait,P!nk,https://p.scdn.co/mp3-preview/4aa1aeb037a0b64a91722c73fb8344d4e26716df?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'pop', 'female vocalists', '00s', 'pop rock']",2010,0.762,0.72,0.8083692307692308,Minor,0.0478,0.0286,1.59e-06,0.173,0.727,0.41734055174482826,Family Portrait (P!nk)
17143,Love Kills,Robyn,https://p.scdn.co/mp3-preview/210e4323b3bc9c1749e73bedc9a0d25934c2168c?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'pop', 'dance', 'house', 'techno', 'electro', 'love', 'swedish']",2010,0.662,0.91,0.7729230769230769,Minor,0.0797,0.00209,4.18e-05,0.455,0.583,0.554663102916911,Love Kills (Robyn)
26392,Fuck Me,Yann Tiersen,https://p.scdn.co/mp3-preview/bf93b4ace4d42987aaad2fe746a21c0099be9ddb?cid=774b29d4f13844c495f206cafdad9c86,"['folk', 'post rock', 'beautiful', 'french']",2010,0.451,0.642,0.6704,Major,0.0344,0.131,0.756,0.121,0.277,0.5819957907751611,Fuck Me (Yann Tiersen)
2949,I Cant Stop,Flux Pavilion,https://p.scdn.co/mp3-preview/1b5083582ac776eaa922832cf497c72c6849d3f3?cid=774b29d4f13844c495f206cafdad9c86,['electronic'],2010,0.513,0.775,0.7364184615384616,Minor,0.0304,0.000672,0.248,0.409,0.205,0.6360747841976789,I Cant Stop (Flux Pavilion)
21157,Band of Gold,Freda Payne,https://p.scdn.co/mp3-preview/0c47ab53342e2e34211644575da6bcf47f175375?cid=774b29d4f13844c495f206cafdad9c86,"['female vocalists', 'soul', '70s', '60s', 'oldies']",2010,0.701,0.602,0.6484430769230769,Major,0.0297,0.438,0.0,0.4,0.959,0.4943702754178542,Band of Gold (Freda Payne)
40161,Cad Goddeu (Revised),Nest,https://p.scdn.co/mp3-preview/2eaac136debd507bb0240ccb6ff879e0d03cf93c?cid=774b29d4f13844c495f206cafdad9c86,"['ambient', 'dark ambient']",2010,0.0935,0.182,0.3935507692307692,Minor,0.0325,0.945,0.89,0.0662,0.0397,0.39492620219734265,Cad Goddeu (Revised) (Nest)
50036,Goodnight Girl,Wet Wet Wet,https://p.scdn.co/mp3-preview/ae57968783ffe5b37f6431cfa43f3a017a27011c?cid=774b29d4f13844c495f206cafdad9c86,"['pop', '90s']",2010,0.287,0.316,0.6904615384615383,Major,0.0288,0.73,0.0,0.344,0.421,0.8172850954348547,Goodnight Girl (Wet Wet Wet)
42679,Van Der Deckens Triumph,Carach Angren,https://p.scdn.co/mp3-preview/9080f86954f10949a4dd2d7ee6ffbd54178ded28?cid=774b29d4f13844c495f206cafdad9c86,"['black metal', 'symphonic metal']",2010,0.209,0.862,0.6784246153846154,Minor,0.0493,7e-06,0.189,0.368,0.343,0.8182033064688422,Van Der Deckens Triumph (Carach Angren)
43486,Let The Sin Begin,Drowning Pool,https://p.scdn.co/mp3-preview/35f140474d08a70fbdd344e73b4beddb4e603ef4?cid=774b29d4f13844c495f206cafdad9c86,"['hard rock', 'heavy metal', 'nu metal']",2010,0.545,0.978,0.8294892307692308,Minor,0.0441,1.74e-05,8.13e-05,0.272,0.475,0.5321169309932589,Let The Sin Begin (Drowning Pool)
32747,Im Telling You Now,Freddie & The Dreamers,https://p.scdn.co/mp3-preview/a4d3599822ca2f003f8f87c3d4e95ad586c9be05?cid=774b29d4f13844c495f206cafdad9c86,"['60s', 'oldies']",2010,0.594,0.45,0.6286276923076923,Major,0.0338,0.457,0.0,0.0686,0.931,0.6672666857581833,Im Telling You Now (Freddie & The Dreamers)
3396,Go West,Pet Shop Boys,https://p.scdn.co/mp3-preview/f95ddf07c5ef0e7966d517222968dc6a2e7f0c9f?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'pop', 'dance', '80s', 'british', '90s', 'new wave', 'synthpop', 'cover']",2010,0.537,0.888,0.6688000000000001,Major,0.0304,0.00496,0.0155,0.324,0.529,0.549462937457101,Go West (Pet Shop Boys)
11703,Siren,Emancipator,https://p.scdn.co/mp3-preview/42295b8e594629af98dfb7a0f6a7cfae32aca597?cid=774b29d4f13844c495f206cafdad9c86,"['ambient', 'instrumental', 'chillout', 'trip hop', 'downtempo', 'lounge']",2010,0.53,0.478,0.6010092307692307,Minor,0.0343,0.0798,0.818,0.121,0.117,0.3895669407662971,Siren (Emancipator)
12417,Save Your Scissors,City and Colour,https://p.scdn.co/mp3-preview/51b3d602be60154396f1a4d4cd450e7042b76069?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'folk', 'singer songwriter', 'acoustic', 'beautiful', 'guitar', 'chill']",2010,0.467,0.469,0.70848,Major,0.0267,0.905,0.0,0.128,0.449,0.3563067915797321,Save Your Scissors (City and Colour)
33681,History In The Making,Darius Rucker,https://p.scdn.co/mp3-preview/e27394be6e7886833cdd2ce5f61816b5375b5c72?cid=774b29d4f13844c495f206cafdad9c86,['country'],2010,0.471,0.672,0.7409969230769231,Major,0.0333,0.0362,0.0,0.336,0.411,0.7168682639902179,History In The Making (Darius Rucker)
5718,Capture the Flag,Broken Social Scene,https://p.scdn.co/mp3-preview/369211dbea096c9968c02d1bc137054da5a7a826?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'ambient', 'experimental', 'indie rock', 'instrumental', 'chillout', 'post rock', 'chill']",2010,0.273,0.349,0.46087384615384613,Minor,0.0445,0.951,0.99,0.146,0.216,0.3370152686676395,Capture the Flag (Broken Social Scene)
38298,Go Zombie,Zombie Girl,https://p.scdn.co/mp3-preview/843199b172439fb6e3c5c9c881a6c135344eaf8d?cid=774b29d4f13844c495f206cafdad9c86,"['industrial', 'gothic']",2010,0.535,0.914,0.6839384615384615,Major,0.0546,0.00345,0.566,0.63,0.182,0.6137604378321129,Go Zombie (Zombie Girl)
1408,Wide Eyes,Local Natives,https://p.scdn.co/mp3-preview/e8f979a5c1ba9a1ead5dfc21089f5815fabbd2f4?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie', 'folk', 'indie rock', 'indie pop']",2010,0.527,0.852,0.7160615384615384,Minor,0.0394,0.00114,0.423,0.238,0.498,0.5598678139758992,Wide Eyes (Local Natives)
16090,Overboard,Justin Bieber,https://p.scdn.co/mp3-preview/79a899f597b18c3fb2d38e78daa14fcb1e81d5ea?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'black metal', 'death metal', 'industrial', 'thrash metal', 'metalcore', 'melodic death metal', 'power metal', 'post hardcore', 'doom metal', 'gothic metal', 'grunge', 'symphonic metal', 'grindcore', 'nu metal']",2010,0.48,0.79,0.7853538461538462,Major,0.0501,0.203,0.0,0.118,0.468,0.790511516275518,Overboard (Justin Bieber)
31828,Serotonin,Mystery Jets,https://p.scdn.co/mp3-preview/eda651b9143faf459a1f0c2bb0e1248cbb569824?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'post punk']",2010,0.665,0.626,0.7154461538461538,Major,0.0257,0.00199,0.000661,0.274,0.551,0.5273213238603047,Serotonin (Mystery Jets)
11317,Jet Stream,Emancipator,https://p.scdn.co/mp3-preview/9f8f25b6004a46d87f5a93655ae470dbdd22ed4f?cid=774b29d4f13844c495f206cafdad9c86,"['ambient', 'instrumental', 'chillout', 'trip hop', 'downtempo']",2010,0.543,0.666,0.660923076923077,Minor,0.0359,0.787,0.833,0.0802,0.269,0.4633283786302292,Jet Stream (Emancipator)
5546,Obsessions,Marina & the Diamonds,https://p.scdn.co/mp3-preview/e3c070cb42e1413b146cbe3253a1bb2a05218c24?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'pop', 'female vocalists', 'singer songwriter', 'british', 'piano', 'indie pop', 'beautiful', '00s']",2010,0.721,0.616,0.746436923076923,Minor,0.0343,0.677,0.00124,0.0841,0.521,0.4770833617433282,Obsessions (Marina & the Diamonds)
14225,Dilly,Band of Horses,https://p.scdn.co/mp3-preview/a5ae024581967e7f1ee45039424f4f0744de906d?cid=774b29d4f13844c495f206cafdad9c86,"['indie rock', 'american', 'indie pop']",2010,0.618,0.714,0.7476923076923077,Major,0.029,0.0745,0.0345,0.0996,0.791,0.5905869732218753,Dilly (Band of Horses)
35733,Hail,Bongripper,https://p.scdn.co/mp3-preview/ec18555e66f9a18a26431c82bf316bc29c30e7e6?cid=774b29d4f13844c495f206cafdad9c86,['doom metal'],2010,0.175,0.674,0.736123076923077,Minor,0.0413,1.32e-06,0.951,0.229,0.172,0.39642170432695584,Hail (Bongripper)
12486,Against the Grain,City and Colour,https://p.scdn.co/mp3-preview/cdf92dd88faffdb8c31a43cfb76174aa4158a70e?cid=774b29d4f13844c495f206cafdad9c86,"['folk', 'singer songwriter', 'acoustic', 'love', 'beautiful', 'mellow']",2010,0.469,0.29,0.6993969230769231,Major,0.0317,0.886,0.0,0.212,0.332,0.5527766792579764,Against the Grain (City and Colour)
10602,Funtime,Iggy Pop,https://p.scdn.co/mp3-preview/f012e26b16d25df0521b6246bc33a355d4982674?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'classic rock', 'experimental', 'punk', 'hard rock', 'punk rock', 'psychedelic', 'new wave', 'post punk', '70s', 'gothic']",2010,0.29,0.47,0.6213415384615384,Major,0.0423,0.051,0.00231,0.12,0.209,0.595864413867714,Funtime (Iggy Pop)
11265,Sentimental Xs,Broken Social Scene,https://p.scdn.co/mp3-preview/23e2a07f905c97a40c5b8fad215b5c00fd1f8447?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'female vocalists', 'ambient', 'indie rock', 'indie pop']",2010,0.617,0.546,0.6410338461538462,Major,0.0381,0.0247,0.669,0.109,0.43,0.681917151909379,Sentimental Xs (Broken Social Scene)
26080,A Swarm,Red Sparowes,https://p.scdn.co/mp3-preview/7746be097518e38b47932c75a3fad4c992c3df6f?cid=774b29d4f13844c495f206cafdad9c86,"['instrumental', 'post rock']",2010,0.25,0.438,0.7383630769230769,Minor,0.0321,0.14,0.829,0.108,0.0394,0.5613269513120872,A Swarm (Red Sparowes)
50382,Taking Life,Suffokate,https://p.scdn.co/mp3-preview/201f76366f296af8c937897c6c8ecfaf89e127d1?cid=774b29d4f13844c495f206cafdad9c86,,2010,0.505,0.98,0.8458584615384616,Major,0.213,7.48e-05,0.75,0.36,0.225,0.6586800489106471,Taking Life (Suffokate)
25566,Natural Selection (feat. The Black Angels),UNKLE,https://p.scdn.co/mp3-preview/48084ef88f07d614824d8885c80bf44a347f6ec3?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'psychedelic', 'trip hop', 'psychedelic rock']",2010,0.491,0.935,0.7697476923076924,Major,0.0374,5.02e-05,0.728,0.0771,0.141,0.6273290513789076,Natural Selection (feat. The Black Angels) (UNKLE)
29098,The Theme,Jurgen Vries,https://p.scdn.co/mp3-preview/28ab6652afbdccf9faeec45eae30832647c14bb6?cid=774b29d4f13844c495f206cafdad9c86,['trance'],2010,0.441,0.998,0.8022153846153847,Minor,0.0885,1.07e-05,0.973,0.328,0.163,0.6182060338283492,The Theme (Jurgen Vries)
5512,Awake My Soul,Mumford & Sons,https://p.scdn.co/mp3-preview/c1721934970c8a2dcb96f684bd1bab7b4abac824?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'folk', 'british', 'beautiful']",2010,0.348,0.473,0.6632369230769231,Major,0.0365,0.0589,0.0402,0.0913,0.222,0.5570268144895519,Awake My Soul (Mumford & Sons)
29736,Yesterdays Gone,Kele,https://p.scdn.co/mp3-preview/f61d3afaee30db84124b67e7ef2f9dc65498556c?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'indie', 'house']",2010,0.685,0.703,0.7724553846153847,Major,0.0586,0.176,0.0,0.368,0.418,0.6364066129376844,Yesterdays Gone (Kele)
